# t, z, y
0.000000000000000,0.000000000000000,0.000000000000000
0.118118118118118,0.407971972520927,0.024086424378709
0.236236236236236,0.816759470657273,0.096409872715556
0.354354354354354,1.226364716977572,0.217066804582969
0.472472472472472,1.636789938242992,0.386153942326763
0.590590590590591,2.048037365391351,0.603768271560413
0.708708708708709,2.460109233521017,0.870007041657451
0.826826826826827,2.873007781874672,1.184967766241943
0.944944944944945,3.286735253822953,1.548748223677038
1.063063063063063,3.701293896847961,1.961446457551587
1.181181181181181,4.116685962526648,2.423160777164800
1.299299299299299,4.532913706514074,2.933989758008932
1.417417417417417,4.949979388526534,3.494032242249991
1.535535535535536,5.367885272324572,4.103387339206437
1.653653653653654,5.786633625695851,4.762154425825871
1.771771771771772,6.206226720437916,5.470433147159699
1.889889889889890,6.626666832340821,6.228323416835738
2.008008008008008,7.047956241169639,7.035925417528782
2.126126126126126,7.470097230646842,7.893339601429076
2.244244244244245,7.893092088434565,8.800666690708717
2.362362362362362,8.316943106116742,9.758007677985939
2.480480480480480,8.741652579181126,10.765463826787293
2.598598598598599,9.167222807001183,11.823136672007690
2.716716716716717,9.593656092817866,12.931128020368295
2.834834834834835,10.020954743721274,14.089539950872270
2.952952952952953,10.449121070632184,15.298474815258336
3.071071071071071,10.878157388283471,16.558035238452149
3.189189189189189,11.308066015201408,17.868324119015476
3.307307307307307,11.738849273686844,19.229444629593154
3.425425425425425,12.170509489796276,20.641500217357816
3.543543543543544,12.603048993322789,22.104594604452380
3.661661661661662,13.036470117776897,23.618831788430278
3.779779779779780,13.470775200367264,25.184316042693403
3.897897897897898,13.905966581981302,26.801151916927804
4.016016016016016,14.342046607165667,28.469444237537040
4.134134134134134,14.779017624106640,30.189298108073263
4.252252252252252,15.216881984610394,31.960818909665946
4.370370370370370,15.655642044083153,33.784112301448296
4.488488488488489,16.095300161511240,35.659284220981299
4.606606606606607,16.535858699441008,37.586440884675426
4.724724724724725,16.977320023958679,39.565688788209933
4.842842842842843,17.419686504670064,41.597134706949788
